birth_city,news_updated,rotowire_id,injury_body_part,gsis_id,birth_date,years_exp,weight,depth_chart_position,high_school,sport,last_name,player_id,birth_state,team,status,number,yahoo_id,injury_status,position,pandascore_id,search_rank,rotoworld_id,search_full_name,full_name,espn_id,height,search_first_name,fantasy_data_id,hashtag,sportradar_id,stats_id,age,practice_description,injury_start_date,injury_notes,depth_chart_order,swish_id,college,birth_country,metadata,fantasy_positions,first_name,active,search_last_name,practice_participation
,,15114,,,1993-11-14,2,301,LG,Spring Lake Park (MN),nfl,Johnson,7265,,DEN,Active,68,33227,,OL,,9999999,,zackjohnson,Zack Johnson,3930912,78,zack,22263,#zackjohnson-NFL-DEN-68,80422fa0-20c3-40d8-a3e6-93f55b09b872,,28,,,,3,660177,North Dakota State,,,['OL'],Zack,True,johnson,
,,15676,,,,1,180,,St. Edward (OH),nfl,Crawford,8047,,,Active,0,,,CB,,,,shauncrawford,Shaun Crawford,,69,shaun,,#shauncrawford-NFL-FA-0,120bb81f-08e5-493a-ab96-c7a65bb110ec,,,,,,,,Notre Dame,,{'rookie_year': '2021'},['DB'],Shaun,True,crawford,
,1627241157618,11056,,00-0032409,1994-03-20,6,300,,Glenville (OH),nfl,Henry,3292,,,Active,0,29366,,DT,,9999999,,williehenry,Willie Henry,2977625,75,willie,18053,#williehenry-NFL-FA-0,389438be-4bd0-4842-9021-b614289b8d98,696132,27,,,,,696132,Michigan,,,['DL'],Willie,True,henry,
,1647410749021,13829,, 00-0035166,1997-08-04,3,228,MIKE,Hillsborough (FL),nfl,Al-Shaair,6485,,SF,Active,51,32318,,LB,,401,,azeezalshaair,Azeez Al-Shaair,3919117,74,azeez,21490,#azeezalshaair-NFL-SF-51,e9348fc5-273d-4ac3-9760-462f37c025dc,,24,,,,2,866464,Florida Atlantic,,,['LB'],Azeez,True,alshaair,
,1515459601830,11422,,00-0032523,1992-06-12,6,248,,Mount Pleasant (IA),nfl,Krieger-Coble,3485,,,Inactive,87,29623,,TE,,9999999,,henrykriegercoble,Henry Krieger-Coble,3144999,76,henry,18250,#henrykriegercoble-NFL-FA-87,0dcd539a-2021-4772-8473-79cf818f3216,611330,29,,,,,,Iowa,,,['TE'],Henry,False,kriegercoble,
,1549475118662,,,,,0,,,,nfl,O'Shea,4902,,,Inactive,0,,,,,9999999,13997,chadoshea,Chad O'Shea,,,chad,19804,#chadoshea-NFL-FA-0,,,,,,,,,,,,,Chad,True,oshea,
,,12267,,,1994-08-17,5,320,,DeMatha Catholic,nfl,Bozick,4833,,,Active,74,30882,,G,,9999999,,connorbozick,Connor Bozick,2982292,77,connor,19649,#connorbozick-NFL-FA-74,b73839c7-7e87-4f88-8f7b-08e78c35132a,,27,,,,,,Delaware,,,['OL'],Connor,True,bozick,
,1554402003629,8046,,,1990-07-10,8,230,,,nfl,Richardson,1082,,,Inactive,33,25713,,RB,,9999999,7462,trentrichardson,Trent Richardson,14884,"5'9""",trent,13902,#trentrichardson-NFL-FA-33,020cf3d6-745a-4418-a3dc-7dda7a86d0bf,508659,29,,,,,,Alabama,,,['RB'],Trent,False,richardson,
,,11499,,,1992-08-09,0,211,,,nfl,Dangerfield,3462,,,Inactive,85,29844,,WR,,9999999,,jareddangerfield,Jared Dangerfield,3124788,"6'2""",jared,18226,#jareddangerfield-NFL-FA-85,e899069f-b3d9-4cfc-b7c6-5320bb8e8b91,595835,26,,,,,,Western Kentucky,,,['WR'],Jared,False,dangerfield,
,1636506632798,11042,,00-0032395,1992-07-19,6,310,RG,Marmion Academy (IL),nfl,Glasgow,3259,,DEN,Active,61,29329,,G,,9999999,11422,grahamglasgow,Graham Glasgow,2576245,78,graham,18020,#grahamglasgow-NFL-DEN-61,22b2030e-ec57-4f96-b722-57b3e495c83d,,29,,,,1,606082,Michigan,,{'injury_override_regular_2020_5': 'COV'},['OL'],Graham,True,glasgow,
,1628658656428,14948,,,1992-05-08,2,280,LDE,St. Michael's (AUS),nfl,Leo,7411,,PHI,Active,66,33184,,DE,,9999999,,mattleo,Matt Leo,4241264,79,matt,22394,#mattleo-NFL-PHI-66,06087aa3-4538-4eb0-8713-090967c3a32e,,29,,,,3,975821,Iowa State,,,['DL'],Matt,True,leo,
,1566060608307,14143,, 00-0035047,1995-01-09,3,200,,Bishop Kearney,nfl,Ponder,6614,,,Active,0,32286,,CB,,9999999,,jermaineponder,Jermaine Ponder,3118081,74,jermaine,21284,#jermaineponder-NFL-FA-0,5661762f-9cf4-4cc2-b9fe-4cbe58f4ad28,,27,,,,,,St. Francis (PA),,,['DB'],Jermaine,True,ponder,
,1647313217195,7438,,00-0028076,1988-05-06,11,335,RT,Odessa (TX),nfl,Cannon,808,,HOU,Active,61,24925,,OL,,9999999,6578,marcuscannon,Marcus Cannon,14116,78,marcus,12764,#marcuscannon-NFL-HOU-61,99b8d78e-6d23-4e85-8eef-d286ba5ddc0c,,33,,,,1,322857,TCU,,{'injury_override_regular_2020_5': 'COV'},"['OT', 'OL']",Marcus,True,cannon,
,1599002733604,10476,,00-0031953,1992-01-10,7,211,,Norcross (GA),nfl,Davis,2487,,,Active,12,28574,,WR,,901,,geremydavis,Geremy Davis,2513030,75,geremy,16946,#geremydavis-NFL-FA-12,53dc492f-b4cc-4da2-a6cc-f61f7c23272f,558661,30,,,,,,Connecticut,,,['WR'],Geremy,True,davis,
,1536425403148,10370,,00-0032201,1992-05-13,5,231,,Hutchinson (KS),nfl,Heeney,2443,,,Injured Reserve,50,28528,,LB,,9999999,,benheeney,Ben Heeney,2577219,"6'0""",ben,16900,#benheeney-NFL-FA-50,d292c14d-ed36-477b-b088-ce80c9185710,590503,28,,,,,,Kansas,,,['LB'],Ben,False,heeney,
,,,,,1986-01-21,14,250,,Conway (AR),nfl,Hillis,660,,,Inactive,22,900035,NA,RB,,9999999,,peytonhillis,Peyton Hillis,11461,74,peyton,11747,#peytonhillis-NFL-FA-22,a34a5944-33c4-4965-b404-6772f4b7f1ab,,35,,,,,,Arkansas,,,['RB'],Peyton,False,hillis,
,,,,,1994-02-15,5,296,,St. Edward (OH),nfl,Orlosky,4655,,,Active,76,30712,,C,,9999999,,tylerorlosky,Tyler Orlosky,2976648,76,tyler,19553,#tylerorlosky-NFL-FA-76,956ee45e-fa20-45ce-b276-8a654b46e90d,,27,,,,,,West Virginia,,,['OL'],Tyler,True,orlosky,
,1645629910867,14587,,,1995-01-06,2,216,QB,Marian Central Catholic (IL),nfl,Streveler,6778,,MIA,Active,0,32662,,QB,,9999999,,chrisstreveler,Chris Streveler,3040206,73,chris,21866,#chrisstreveler-NFL-MIA-0,23461354-f2d7-4e36-9046-fe9cde6dd413,,27,,,,3,728265,South Dakota,,,['QB'],Chris,True,streveler,
,1647459338104,10830,,00-0032977,1994-10-07,6,198,LWR,Mesquite (TX),nfl,Higgins,3328,,CAR,Active,0,29406,,WR,,9999999,11384,rashardhiggins,Rashard Higgins,3042910,73,rashard,18089,#rashardhiggins-NFL-CAR-0,7e34053d-00bf-4f3f-a464-329c8f5057d0,741322,27,,,,2,741322,Colorado State,,,['WR'],Rashard,True,higgins,
,,9553,,,1989-02-23,2,230,,,nfl,Muamba,1972,,,Inactive,49,27515,,ILB,,9999999,,henocmuamba,Henoc Muamba,16689,"6'0""",henoc,16233,#henocmuamba-NFL-FA-49,47d2b988-319f-4b38-bfb6-7dabf95f68e3,,29,,,,,,St. Francis Xavier (CAN),,,['LB'],Henoc,False,muamba,
,,13372,,00-0034861,,4,180,,Port Huron,nfl,Chapman,5776,,,Active,85,31773,,WR,,9999999,,markchapman,Mark Chapman,3044693,72,mark,20681,#markchapman-NFL-FA-85,e2adb182-22f9-420d-8469-b84b04d9dc19,729673,,,,,,,Central Michigan,,,['WR'],Mark,True,chapman,
,,,,,,0,,,,nfl,Day,4893,,,Inactive,0,,,,,9999999,11239,ryanday,Ryan Day,,,ryan,19791,#ryanday-NFL-FA-0,,,,,,,,,,,,,Ryan,True,day,
,,7516,,,1988-09-07,5,191,,,nfl,Chekwa,884,,,Inactive,38,24900,,CB,,9999999,,chimdichekwa,Chimdi Chekwa,14107,"6'0""",chimdi,13053,#chimdichekwa-NFL-FA-38,54bae1dc-34bf-42b7-bef0-48bec3d6f443,,30,,,,,,Ohio State,,,['DB'],Chimdi,False,chekwa,
,1640895042635,11818,,00-0033946,1995-10-21,5,343,RT,Duncan Fletcher (FL),nfl,Sharpe,4176,,BAL,Active,62,30242,,T,,9999999,,davidsharpe,David Sharpe,3121656,78,david,19022,#davidsharpe-NFL-BAL-62,94710841-1b2e-4309-82ff-d7a00b4293e8,,26,,,,3,835206,Florida,,,"['OT', 'OL']",David,True,sharpe,
,,6298,,,1987-04-11,11,335,,Corsicana (TX),nfl,Vasquez,401,,,Inactive,65,9342,,G,,9999999,,louisvasquez,Louis Vasquez,12744,"6'5""",louis,8820,#louisvasquez-NFL-FA-65,042f89b0-2442-420f-888a-cb10d188903d,,33,,,,,,Texas Tech,,,['OL'],Louis,False,vasquez,
,1534308944117,12740,,,1994-09-12,4,325,,Torrey Pines,nfl,Alsadek,5540,,,Active,62,31429,,G,,9999999,,jacobalsadek,Jacob Alsadek,3056432,79,jacob,20135,#jacobalsadek-NFL-FA-62,4d4268fa-e310-466b-9a43-445fc58c42dd,,27,,,,,,Arizona,,,['OL'],Jacob,True,alsadek,
,1641779148891,15325,,,1996-07-07,1,338,LDT,Granger (UT),nfl,Tonga,7756,,CHI,Active,95,,,DT,,9999999,,khyiristonga,Khyiris Tonga,,76,khyiris,,#khyiristonga-NFL-CHI-95,253afa4e-a404-41e5-82bc-4c41508498f5,,25,,,,1,1071559,Brigham Young,,,['DL'],Khyiris,True,tonga,
,1643910960603,13664,, 00-0035593,1996-09-04,3,210,LWR,Dwight Morrow (NJ),nfl,Winfree,6223,,GB,Active,88,32019,,WR,,9999999,,juwannwinfree,Juwann Winfree,3128317,73,juwann,21115,#juwannwinfree-NFL-GB-88,fa7bdbe5-23b9-4cba-9015-98c5e2d09c9e,836079,25,,,,2,836079,Colorado,,,['WR'],Juwann,True,winfree,
,1630443652119,15174,,,1998-04-13,1,212,SWR,East Lincoln (NC),nfl,Surratt,7576,,,Active,0,,,WR,,9999999,,sagesurratt,Sage Surratt,,75,sage,,#sagesurratt-NFL-FA-0,9b56915f-c7c6-48df-84c8-ba78063fbe8d,,23,,,,3,977636,Wake Forest,,{'source_id': '5cbc65f1-edd1-4fe6-ad5e-bab5acc59c72'},['WR'],Sage,True,surratt,
,1577810428722,6607,,,1989-07-14,10,259,,Decatur (AL),nfl,McClain,721,,,Inactive,55,23983,,LB,,9999999,5712,rolandomcclain,Rolando McClain,13255,"6'4""",rolando,12253,#rolandomcclain-NFL-FA-55,2c4c0744-1bf0-4f1d-881a-9b1012de6dda,400136,31,,,,,,Alabama,,,['LB'],Rolando,False,mcclain,
,1643153734859,12950,,00-0034423,1994-07-22,4,222,QB,South Vigo (IN),nfl,Etling,5120,,GB,Active,9,31189,,QB,,9999999,,dannyetling,Danny Etling,3052450,75,danny,20037,#dannyetling-NFL-GB-9,e2104140-4ce0-42a8-8b00-346b4a9258b2,728374,27,,,,3,728374,LSU,,,['QB'],Danny,True,etling,
,1644849959725,5370,,00-0025424,1985-01-04,15,200,,Alta Loma (CA),nfl,Weddle,290,,LAR,Inactive,20,8291,,FS,,9999999,4223,ericweddle,Eric Weddle,10481,71,eric,7243,#ericweddle-NFL-LAR-20,26138e8b-b776-492a-9684-b1c07e51b25c,,37,,,,,225448,Utah,,,['DB'],Eric,True,weddle,
,,,,,1982-08-09,9,202,,,nfl,Manning,150,,,Inactive,38,,,SS,,9999999,,daniealmanning,Danieal Manning,9628,"5'11""",danieal,4059,#daniealmanning-NFL-FA-38,38c79072-f438-4c96-8aff-3981bf399fbd,,34,,,,,,Abilene Christian,,,['DB'],Danieal,False,manning,
,,,,,,,,,,nfl,Williams,3031,,,Inactive,0,,,WR,,9999999,,arthurwilliams,Arthur Williams,,,arthur,17718,#arthurwilliams-NFL-FA-0,,611748,,,,,,,,,,['WR'],Arthur,False,williams,
,1574615130819,9091,,00-0029091,1989-06-06,10,277,,Hernando (MS),nfl,Sowell,1269,,,Active,85,26050,,TE,,9999999,,bradleysowell,Bradley Sowell,15284,78,bradley,14707,#bradleysowell-NFL-FA-85,b80f5604-dcbf-42e5-aaab-0e996b318002,396667,32,,,,,,Mississippi,,,['OL'],Bradley,True,sowell,
,,14221,, 00-0035476,1996-11-25,3,282,,Cistercian Prep,nfl,Odeyingbo,6649,,,Active,90,32484,,DE,,9999999,,dareodeyingbo,Dare Odeyingbo,3915769,74,dare,21540,#dareodeyingbo-NFL-FA-90,9e4ac12b-bd46-403a-baa6-a1cb4c7fa5a4,,25,,,,,,Vanderbilt,,{'injury_override_regular_2020_1': 'Out'},['DL'],Dare,True,odeyingbo,
,,10873,,,1992-12-30,6,202,,Terry,nfl,Rush,3150,,,Active,17,29229,,WR,,9999999,,xavierrush,Xavier Rush,2575416,75,xavier,17906,#xavierrush-NFL-FA-17,00fffd2e-4f43-41c2-b723-84f1ca179c4d,602835,29,,,,,,Tulane,,,['WR'],Xavier,True,rush,
,1643231112000,14892,,,1996-10-16,2,211,,Servite (CA),nfl,Jonsen,7454,,TB,Active,0,33274,,WR,,9999999,,travisjonsen,Travis Jonsen,,76,travis,22432,#travisjonsen-NFL-TB-0,19b027f5-8d0a-447e-8511-b98e4c95f9f4,,25,,,Jonsen is not eligible until at least Week 5 if he remains with the Bucs.,,870249,Montana State,,,['WR'],Travis,True,jonsen,
,1633893960274,12201,,00-0033945,1995-05-09,5,245,LDE,David Douglas (OR),nfl,Ebukam,4170,,SF,Active,56,30238,,DE,,9999999,,samsonebukam,Samson Ebukam,3045527,75,samson,19016,#samsonebukam-NFL-SF-56,1d05c82f-81cd-4fad-84f5-8be990c5258d,,26,,,,2,754440,Eastern Washington,,,"['LB', 'DL']",Samson,True,ebukam,
,1596406818559,12977,, 00-0034051,1994-04-13,5,228,,Chartiers Valley (PA),nfl,Kuntz,4848,,PIT,Active,46,30954,,LS,,9999999,,christiankuntz,Christian Kuntz,2978524,73,christian,19749,#christiankuntz-NFL-PIT-46,0c306d14-6fe6-4b4e-b87f-871c72441947,,28,,,,,699184,Duquesne,,,"['LS', 'LB']",Christian,True,kuntz,
,1621389903409,15133,,,1996-06-30,2,200,CB,St. Michael's Academy (TX),nfl,Houston,7250,,,Active,34,33308,,CB,,9999999,,jamesonhouston,Jameson Houston,,71,jameson,22250,#jamesonhouston-NFL-FA-34,aca3090e-ff88-40a2-a7fb-93e063f072db,,25,,,,1,,Baylor,,,['DB'],Jameson,True,houston,
,1567310730939,6242,,00-0026944,1988-04-10,13,195,,S.S. Murphy (AL),nfl,Munnerlyn,441,,,Inactive,26,9480,,CB,,9999999,5119,captainmunnerlyn,Captain Munnerlyn,12703,69,captain,9169,#captainmunnerlyn-NFL-FA-26,9dc422e6-f4ce-4bc9-b8bc-7ff946b51a8b,332869,33,,,,,,South Carolina,,,['DB'],Captain,False,munnerlyn,
,1646363730091,6576,,00-0027881,1988-08-13,12,254,RDE,Austin (TX),nfl,Hughes,550,,BUF,Active,55,24006,,DE,,9999999,5838,jerryhughes,Jerry Hughes,13245,74,jerry,11132,#jerryhughes-NFL-BUF-55,f40e0707-1bf5-44d4-b447-7c03255aa423,,33,,,,1,322863,Texas Christian,,,['DL'],Jerry,True,hughes,
,,,,,,,,,,nfl,Saints,NO,,NO,,,,,DEF,,,,,,,,,,,,,,,,,,,,,,['DEF'],New Orleans,True,,
,1641419412171,12877,,00-0034832,1996-06-24,4,275,SLB,Hillgrove (GA),nfl,Chubb,4967,,DEN,Active,55,30975,,LB,,197,13103,bradleychubb,Bradley Chubb,3116733,76,bradley,19832,#bradleychubb-NFL-DEN-55,66313049-299d-4e58-beb9-8e051ab6548a,,25,,,,1,832398,North Carolina State,,{'injury_override_regular_2020_5': 'COV'},"['LB', 'DL']",Bradley,True,chubb,
,1648831817059,6570,,00-0027662,1989-02-28,12,285,LEO,Fort Dorchester (SC),nfl,Dunlap,529,,SEA,Active,0,24029,,DL,,364,,carlosdunlap,Carlos Dunlap,13274,78,carlos,11023,#carlosdunlap-NFL-SEA-0,e79d8a12-4ec0-46d3-ae42-384f16deebed,,33,,,,2,396374,Florida,,,['DL'],Carlos,True,dunlap,
,1640137230265,13444,, 00-0035320,1996-07-15,3,240,TE,Junipero Serra (CA),nfl,Wilson,6142,,DEN,Active,86,32086,,TE,,500,14054,calebwilson,Caleb Wilson,3932936,76,caleb,20993,#calebwilson-NFL-DEN-86,a195e517-f732-4e55-a84c-2ce132a73c65,924062,25,,,,5,924062,UCLA,,,['TE'],Caleb,True,wilson,
,1567785327263,12955,,00-0034589,1995-01-08,4,180,,Our Lady of Mercy,nfl,Fant,5635,,,Active,29,31658,,CB,,9999999,,rashardfant,Rashard Fant,3060794,70,rashard,20427,#rashardfant-NFL-FA-29,d6f6362d-4e7d-4278-8471-780da7a203a7,,27,,,,,,Indiana,,,['DB'],Rashard,True,fant,
,,9666,,,1992-08-31,6,200,,Blanche Ely (FL),nfl,Price,2162,,,Inactive,24,27753,,CB,,9999999,,jabariprice,Jabari Price,16878,"5'11""",jabari,16511,#jabariprice-NFL-FA-24,4a2bd052-b9c3-439e-8bd0-6fbb50b1f1ad,,28,,,,,,North Carolina,,,['DB'],Jabari,False,price,
,1596496505949,11212,,00-0032341,1993-10-16,6,250,,Crailsheim,nfl,Bohringer,3336,,,Active,49,29414,,TE,,9999999,11470,moritzbohringer,Moritz Bohringer,4002672,77,moritz,18097,#moritzbohringer-NFL-FA-49,d7fe9224-7bd7-40e5-a314-1152ed5334d5,914919,28,,,,,,No College,,,['TE'],Moritz,True,bohringer,
,,13045,,00-0034541,1995-01-18,4,190,,Dacula,nfl,Clay,5421,,,Active,38,31672,,CB,,9999999,,bjclay,B.J. Clay,3124861,72,bj,20313,#bjclay-NFL-FA-38,5f55d5e7-1ff5-4ace-830a-920fe46acb88,,26,,,,,,Georgia State,,,['DB'],B.J.,True,clay,
,,8775,,,1991-09-21,7,208,,,nfl,Elam,1377,,,Inactive,26,26655,,SS,,9999999,8452,mattelam,Matt Elam,15789,"5'10""",matt,14899,#mattelam-NFL-FA-26,4be70f75-f978-4e90-92fd-70927c672931,542790,28,,,,,,Florida,,,['DB'],Matt,False,elam,
,1614825619026,13646,, 00-0035155,1996-10-10,3,192,,William A. Hough (NC),nfl,Fields,5968,,SF,Active,25,32357,,CB,,1531,,markfields,Mark Fields,3728261,70,mark,20758,#markfields-NFL-SF-25,f60017c5-e44c-4256-831f-86c8d8626481,867758,25,,,,,,Clemson,,,['DB'],Mark,True,fields,
,,15298,,,1999-08-09,1,210,FS,St. Augustine (CA),nfl,Thompson,7975,,,Active,0,,,DB,,,,tariqthompson,Tariq Thompson,,72,tariq,,#tariqthompson-NFL-FA-0,44b6bfc4-337f-4247-87f5-1445a36c32e8,,22,,,,3,,San Diego State,,,['DB'],Tariq,True,thompson,
,,,,,,0,,,,nfl,Smithson,6715,,,Inactive,0,,,S,,9999999,,anthonysmithson,Anthony Smithson,,,anthony,21640,#anthonysmithson-NFL-FA-0,,,,,,,,,,,,['DB'],Anthony,False,smithson,
,,13037,,00-0034133,1995-08-09,4,180,,Ballard High School,nfl,Byrd,5242,,,Active,19,31350,,WR,,9999999,,dontezbyrd,Dontez Byrd,3056691,71,dontez,20225,#dontezbyrd-NFL-FA-19,4903ce52-7c7e-4dd2-85b1-01a43c3fc334,749129,26,,,,,,Tennessee Tech,,,['WR'],Dontez,True,byrd,
,1640110826905,15090,,,1997-01-30,2,230,RILB,Soiux Center (IA),nfl,Rozeboom,7346,,LAR,Active,56,33261,,LB,,9999999,,christianrozeboom,Christian Rozeboom,3909013,74,christian,22334,#christianrozeboom-NFL-LAR-56,49abd11f-fe2b-4d15-99ed-f316d2ec67e1,,25,,,,2,874332,South Dakota State,,,['LB'],Christian,True,rozeboom,
,1641510919868,12884,,00-0034860,1995-10-23,4,195,SWR,JSerra Catholic (CA),nfl,Pettis,4992,,NYG,Active,13,31014,,WR,,9999999,13160,dantepettis,Dante Pettis,3127306,73,dante,19854,#dantepettis-NFL-NYG-13,20d16690-560b-4a01-af20-8870ef07ea70,837820,26,,,,3,837820,Washington,,,['WR'],Dante,True,pettis,
,,11447,,,1993-09-07,6,210,,Laguna Creek (CA),nfl,Jackson,3722,,,Inactive,0,29731,,RB,,9999999,11858,donjackson,Don Jackson,3042945,70,don,18530,#donjackson-NFL-FA-0,1309f5b8-5d23-4dcc-9800-d30057f3b62e,733768,28,,,,,,Nevada,,,['RB'],Don,False,jackson,
,1648692343909,7300,,00-0027943,1990-07-11,11,198,LCB,Ely (FL),nfl,Peterson,972,,MIN,Active,7,24792,,CB,,9999999,6481,patrickpeterson,Patrick Peterson,13980,73,patrick,13415,#patrickpeterson-NFL-MIN-7,9f3b934e-52d6-4e16-ae92-d3e60be10493,,31,,,,1,465739,LSU,,,['DB'],Patrick,True,peterson,
,1632345959693,11043,,00-0033121,1993-05-29,6,242,LB,Lamar (SC),nfl,Goodson,3270,,,Injured Reserve,0,29343,,LB,,549,,bjgoodson,B.J. Goodson,2576489,72,bj,18031,#bjgoodson-NFL-FA-0,981cfb99-ff6f-452e-806c-116f56a484a5,,28,,,,2,602095,Clemson,,,['LB'],B.J.,True,goodson,
,1537320003810,10690,,00-0031821,1993-08-03,5,305,,Maynard Evans (FL),nfl,Williams,3014,,,Inactive,63,29004,,T,,9999999,,darrellwilliams,Darrell Williams,2577503,"6'5""",darrell,17561,#darrellwilliams-NFL-FA-63,d3bd9fdf-b901-4f27-94b9-f02498754c4a,,27,,,,,,South Florida,,,"['OL', 'LB']",Darrell,False,williams,
,1647537906702,10323,,00-0031566,1993-08-16,7,265,ROLB,Columbia (AL),nfl,Flowers,2406,,DET,Inactive,90,28489,,LB,,9999999,10388,treyflowers,Trey Flowers,2574519,74,trey,16862,#treyflowers-NFL-DET-90,57deb6ba-ce26-4ccc-a859-adf0564fb78e,,28,,,,1,604396,Arkansas,,,"['LB', 'DL']",Trey,True,flowers,
,,,,,1988-08-08,3,217,,,nfl,Tanner,906,,,Inactive,25,,,RB,,9999999,,philliptanner,Phillip Tanner,14625,"5'10""",phillip,13130,#philliptanner-NFL-FA-25,e2bcd797-862d-4c38-abc3-267fc4d555e2,,29,,,,,,Middle Tennessee,,,['RB'],Phillip,False,tanner,
,,,,,,0,,,,nfl,Roseman,3083,,,Inactive,0,,,,,9999999,9508,howieroseman,Howie Roseman,,,howie,17833,#howieroseman-NFL-FA-0,,,,,,,,,,,,,Howie,False,roseman,
,,8025,,,1989-12-06,8,203,,Wylie (TX),nfl,Givens,1201,,,Inactive,19,25806,,WR,,9999999,7430,chrisgivens,Chris Givens,15078,"6'0""",chris,14405,#chrisgivens-NFL-FA-19,081f217e-4ecb-401d-9ab5-3f55528e5619,463801,30,,,,,,Wake Forest,,,['WR'],Chris,False,givens,
,,,,,1993-10-19,5,192,,American (FL),nfl,Hope,4391,,,Active,33,30642,,CB,,9999999,,larryhope,Larry Hope,2969957,72,larry,19250,#larryhope-NFL-FA-33,05b07797-a9dd-4f47-a66c-e1a1a61116b4,,28,,,,,,Akron,,,['DB'],Larry,True,hope,
,,,,,1997-07-31,1,301,LG,Braden River (FL),nfl,Neuzil,7979,,ATL,Active,64,,,OL,,9999999,,ryanneuzil,Ryan Neuzil,,75,ryan,,#ryanneuzil-NFL-ATL-64,10f9c2c7-d03d-45b4-979f-0fd9b6938aa7,,24,,,,3,912591,Appalachian State,,,['OL'],Ryan,True,neuzil,
,,6538,,,1988-03-31,4,227,,,nfl,Dickerson,542,,,Inactive,42,24203,,TE,,9999999,,dorindickerson,Dorin Dickerson,13353,"6'1""",dorin,11100,#dorindickerson-NFL-FA-42,eae0d42b-d336-4160-9375-b68e0b4a8b1a,,29,,,,,,Pittsburgh,,,['TE'],Dorin,False,dickerson,
,,14182,,,,3,190,,Stagg,nfl,Lindsey,6617,,,Active,0,32362,,WR,,9999999,,andrelindsey,Andre Lindsey,4028212,75,andre,21382,#andrelindsey-NFL-FA-0,f89a882d-d345-4966-82c4-528469b28eb6,922720,,,,,,,Sacramento State,,,['WR'],Andre,True,lindsey,
,1640403058461,14519,,,1998-03-23,2,313,C,Webb City (MO),nfl,Colon,6930,,BAL,Active,63,32997,,C,,9999999,,trystancolon,Trystan Colon,4035112,75,trystan,22010,#trystancolon-NFL-BAL-63,a3f67680-66f1-4efc-b21b-badd19467cc9,,24,,,,1,920069,Missouri,,,['OL'],Trystan,True,colon,
,,14007,, 00-0035204,1994-11-20,3,261,,Bingham,nfl,Miles,6345,,,Active,48,32116,,DE,,9999999,,durrantmiles,Durrant Miles,3042883,77,durrant,21303,#durrantmiles-NFL-FA-48,c4ec03a8-efda-456f-8916-c161b568d783,,27,,,,,,Boise State,,,['DL'],Durrant,True,miles,
,1576993557354,13420,,00-0034326,1996-03-24,4,280,ROLB,Rockdale County (GA),nfl,McCray,5591,,,Active,52,31523,,DE,,1495,,robertmccray,Robert McCray,3128264,74,robert,20592,#robertmccray-NFL-FA-52,cdcd43ee-b31d-42d3-adcf-8afb4458976e,,25,,,,3,,Indiana,,,"['LB', 'DL']",Robert,True,mccray,
,1553956841552,6337,,00-0027078,1987-09-20,13,315,,Brother Rice (MI),nfl,Lang,424,,,Injured Reserve,0,9373,,G,,9999999,5343,tjlang,T.J. Lang,12680,76,tj,9050,#tjlang-NFL-FA-0,3ebbc479-fec5-4463-8eb1-b9b09b0d3bc2,,34,,,,,,Eastern Michigan,,,['OL'],T.J.,False,lang,
,1642785319961,15762,,,1998-02-15,1,178,SCB,Bartlesville (OK),nfl,Parker,7892,,DET,Active,41,,,CB,,9999999,,ajparker,AJ Parker,,71,aj,,#ajparker-NFL-DET-41,91fbc46e-2757-4169-bdfb-9a87522cba02,,24,,,,2,946837,Kansas State,,,['DB'],AJ,True,parker,
,1605469512299,9134,,00-0026814,1985-10-11,13,315,RT,Alexandria (LA),nfl,Dotson,447,,,Inactive,78,9574,,OT,,9999999,5534,demardotson,Demar Dotson,13050,81,demar,9223,#demardotson-NFL-FA-78,002a02ca-e569-410e-867d-e317bad07fd1,,36,,,,1,,Southern Mississippi,,{'injury_override_regular_2020_5': 'COV'},"['OT', 'OL']",Demar,True,dotson,
,1646495140316,14416,,,1998-08-07,2,223,QB,Channelview (TX),nfl,Hurts,6904,,PHI,Active,1,32723,,QB,,34,,jalenhurts,Jalen Hurts,4040715,73,jalen,21831,#jalenhurts-NFL-PHI-1,64bd0f02-6a5d-407e-98f1-fd02048ea21d,,23,,,,1,913271,Oklahoma,,,['QB'],Jalen,True,hurts,
,1646669155002,15976,,,,0,220,,,nfl,Allgeier,8132,,,Active,,,,RB,,,,tylerallgeier,Tyler Allgeier,,71,tyler,,#tylerallgeier-NFL-FA,,,,,,,,,Brigham Young,,{'source_id': '5c233e83-f17b-41d6-a3b2-9fc465d34930'},['RB'],Tyler,True,allgeier,
,1629418511033,12455,,00-0033535,1993-03-15,5,305,,Jeffersontown (KY),nfl,Ross,4617,,,Active,93,30802,,DT,,1271,,danielross,Daniel Ross,4220624,75,daniel,19508,#danielross-NFL-FA-93,8bfbee63-feb4-4862-b3c8-08d2f65c8b5f,,28,,,,,,N.E. Mississippi CC,,,['DL'],Daniel,True,ross,
,,8535,,,1988-08-28,9,255,,Cave Spring (VA),nfl,Aiken,793,,,Inactive,57,,,LS,,9999999,,dannyaiken,Danny Aiken,14581,"6'4""",danny,12721,#dannyaiken-NFL-FA-57,baaf6af2-1f0f-4af5-8488-05d441001c93,,32,,,,,,Virginia,,,['LS'],Danny,False,aiken,
